group,n,hit,stop,mean_ret,days,per_day_bp,bh_per_day_bp,edge_bp,ann,dim,tp,sl,period
NASDAQ-100,21367.0,0.9314363270463799,0.0,0.03446782350539638,42.31450367388964,8.145628688223255,8.30848540454312,-0.1628567163198646,0.227753756653007,index,0.05,none,
S&P-only,94077.0,0.9085430020089926,0.0,0.028875982068112923,51.36351074120136,5.62188636473986,5.673623672671332,-0.05173730793147269,0.15215226526269343,index,0.05,none,
(NASDAQ-only),2411.0,0.9340522604728329,0.0,0.035397416646749676,36.22687681459975,9.771037351054288,10.006077095446445,-0.23503974439215755,0.27904016220050365,sector,0.05,none,
Communication Services,5190.0,0.9009633911368016,0.0,0.023161511061987085,49.78265895953757,4.6525259088335025,4.562672084730525,0.08985382410297746,0.12436270129354554,sector,0.05,none,
Consumer Discretionary,10681.0,0.9199513154199045,0.0,0.030995687988532243,43.78475798146241,7.079104560005835,7.201844142184577,-0.12273958217874224,0.19522006280856496,sector,0.05,none,
Consumer Staples,7706.0,0.882688813911238,0.0,0.025507897926170513,62.871398909940304,4.057154504023225,3.9317409214178927,0.12541358260533192,0.10762663429161612,sector,0.05,none,
Energy,4759.0,0.9033410380332002,0.0,0.019174102091009306,46.948728724521956,4.084051392214676,4.30786309940171,-0.22381170718703364,0.10837733418103679,sector,0.05,none,
Financials,17355.0,0.9114376260443676,0.0,0.03023967088416279,51.48619994237972,5.873354591716854,5.912523045853682,-0.0391684541368282,0.15947241545072632,sector,0.05,none,
Health Care,13283.0,0.9146277196416472,0.0,0.029365288948271822,51.05924866370549,5.75121838193941,5.833895750472772,-0.08267736853336222,0.15591130645996398,sector,0.05,none,
Industrials,18167.0,0.9225518797820224,0.0,0.03331055002357178,48.20350085319535,6.910400579621731,7.005765980166527,-0.09536540054479528,0.19015309811963998,sector,0.05,none,
Information Technology,16249.0,0.9352575543110345,0.0,0.03473746267593946,40.359160563727,8.607082553436438,8.890468239523539,-0.28338568608709963,0.24210210554577438,sector,0.05,none,
Materials,5682.0,0.9009151707145371,0.0,0.02637041380199595,53.230376627947905,4.954016009751566,4.953125814305482,0.0008901954460843655,0.13293350430398765,sector,0.05,none,
Real Estate,6916.0,0.8888085598611914,0.0,0.02451031431902218,58.376662810873334,4.198649449768966,4.230266192019141,-0.03161674225017565,0.1115814824048258,sector,0.05,none,
Utilities,7045.0,0.8985095812633073,0.0,0.03190767063045201,57.55897799858055,5.543474144248856,5.495047241419562,0.04842690282929468,0.14987914184622264,sector,0.05,none,
test,46454.0,0.9045722650363801,0.0,0.030185820243297547,46.85049726611271,6.443009574016018,6.505035704261452,-0.06202613024543419,0.17622664721688963,period,0.05,none,
train,68990.0,0.9183070010146398,0.0,0.02972586833279489,51.599739092622116,5.760856325152462,5.834525445776176,-0.07366912062371453,0.15619192232226142,period,0.05,none,
ALL,115444.0,0.9127802224455147,0.0,0.029910950329698073,49.68867156370188,6.0196719671508285,6.088923622880025,-0.06925165572919706,0.16375296099117165,all,0.05,none,
above MA200,30025.0,0.8995503746877602,0.0,0.02980034169701364,48.6917568692756,6.120202599593934,6.236976988053274,-0.11677438845933961,0.1667031247080606,trend_x_period,0.05,none,test
above MA200,44868.0,0.9080190781848979,0.0,0.027465334529136055,57.0557635731479,4.8137703904224045,4.822827627278331,-0.00905723685592618,0.12893851727355998,trend_x_period,0.05,none,train
beaten-down,8953.0,0.9133251424103652,0.0,0.030462445784810464,40.39093041438624,7.541902469758534,7.372958510909878,0.16894395884865626,0.2092306235714465,trend_x_period,0.05,none,test
beaten-down,14460.0,0.9469571230982019,0.0,0.036092927562318376,36.079460580912865,10.003732589453579,10.36054245955569,-0.3568098701021115,0.2865549327503376,trend_x_period,0.05,none,train
below MA200,7476.0,0.914258962011771,0.0,0.03140269623032394,47.191412520064205,6.654324283464194,6.726223041088715,-0.07189875762452033,0.18250279360988153,trend_x_period,0.05,none,test
below MA200,9662.0,0.923204305526806,0.0,0.0306944001319726,49.490685158352306,6.202056009885823,6.31271530304842,-0.11065929316259786,0.16911068903687565,trend_x_period,0.05,none,train
low vol,15081.0,0.8938399310390558,0.0,0.028898001527550992,61.7824414826603,4.677380957122167,4.710048213284177,-0.03266725616201055,0.12506683476034053,vol_x_period,0.05,none,test
low vol,23386.0,0.8968613700504575,0.0,0.02656013581319687,67.24095612759771,3.9499937750432714,3.9738118610687305,-0.023818086025458995,0.10464077234863467,vol_x_period,0.05,none,train
mid vol,16671.0,0.8992861855917461,0.0,0.028077438226973422,47.49097234718973,5.912163267938418,6.005122699795627,-0.09295943185720916,0.160606240909829,vol_x_period,0.05,none,test
mid vol,21795.0,0.9095664143152099,0.0,0.027039347715365217,54.00614819912824,5.006716571540586,5.004433319859568,0.00228325168101875,0.13443835092320966,vol_x_period,0.05,none,train
high vol,14687.0,0.9215632872608429,0.0,0.033888627229673805,30.80717641451624,11.000237987959713,11.068041367229569,-0.06780337926985507,0.31923713620758387,vol_x_period,0.05,none,test
high vol,23779.0,0.947390554691114,0.0,0.03533217685724376,34.017200050464695,10.38656232871262,10.669747240199518,-0.2831849114868991,0.2990140258873961,vol_x_period,0.05,none,train
6m losers,15219.0,0.9094552861554636,0.0,0.03030540723066567,44.26716604244694,6.846023800485984,6.813252833595462,0.03277096689052153,0.18822520916421448,mom_x_period,0.05,none,test
6m losers,23118.0,0.9389220520806298,0.0,0.034645446609394594,40.814041007007525,8.48860974179111,8.7377679331738,-0.24915819138268852,0.23840247903451894,mom_x_period,0.05,none,train
6m middle,15569.0,0.8938274776800051,0.0,0.028708738695879525,51.636778213115804,5.55974630667168,5.620937176141808,-0.061190869470128084,0.15035049451215143,mom_x_period,0.05,none,test
6m middle,22768.0,0.9045590302178497,0.0,0.027683886926633844,59.09557273366128,4.684595756674153,4.716993546446824,-0.0323977897726701,0.12527130935222264,mom_x_period,0.05,none,train
6m winners,15530.0,0.9102382485511913,0.0,0.03150837530751138,44.71577591757888,7.0463666705881005,7.197154554641096,-0.15078788405299562,0.1942351144434411,mom_x_period,0.05,none,test
6m winners,22807.0,0.9108168544745034,0.0,0.0268880559525062,55.13447625728943,4.876813525357699,4.856303024619276,0.020510500738423008,0.13073260267637865,mom_x_period,0.05,none,train
above MA200,74893.0,0.40139932971038683,0.5954361555819636,0.009268426670058255,23.953373479497415,3.8693617322801925,4.017032471566468,-0.14767073928627544,0.10239937667147814,trend,0.1,0.05,
beaten-down,23413.0,0.4138299235467475,0.5841626446845769,0.011536385997250544,14.929654465467902,7.727162088000132,7.852245881053352,-0.1250837930532201,0.21488483946669246,trend,0.1,0.05,
below MA200,17138.0,0.4055899171431906,0.593184735675108,0.009684828034836699,21.115124285214144,4.586678204692594,4.641492089734092,-0.054813885041497465,0.12249938355596335,trend,0.1,0.05,
low vol,38467.0,0.41596693269555723,0.5816154106116931,0.011456376596390486,32.41846257831388,3.5339049681073265,3.4813110985651536,0.052593869542172836,0.09312293030261043,vol,0.1,0.05,
mid vol,38466.0,0.39117662351167265,0.6051837986793532,0.007503928952351978,21.03114438725108,3.568007909688834,3.6767870520348347,-0.10877914234600036,0.09406242375968787,vol,0.1,0.05,
high vol,38466.0,0.4066448291998128,0.5914833879270005,0.010438280236724419,11.660661363281859,8.951705149069344,9.637612086764275,-0.6859069376949313,0.2529265593692742,vol,0.1,0.05,
6m losers,38337.0,0.4140125727104364,0.5837963325247151,0.011326752842397,17.914808148785767,6.322564410584942,6.3945316521500875,-0.07196724156514596,0.17266422569994844,mom,0.1,0.05,
6m middle,38337.0,0.41372564363408715,0.582544278373373,0.011068804537336682,26.365417220961472,4.19822847655776,4.261878422954987,-0.06364994639722713,0.11156969517626703,mom,0.1,0.05,
6m winners,38337.0,0.3861543678430759,0.6118110441609933,0.007003891396431176,20.889297545452173,3.3528611391511336,3.6207551455228457,-0.2678940063717122,0.08814883870512702,mom,0.1,0.05,
NASDAQ-100,21367.0,0.4165301633359854,0.5817849955538915,0.011744555194349734,18.405344690410445,6.381056911402959,6.783866338488322,-0.402809427085363,0.1743929214027442,index,0.1,0.05,
S&P-only,94077.0,0.4018197859200442,0.595320854193905,0.009346326477009902,22.45067338456796,4.16304950720736,4.243566424160625,-0.0805169169532658,0.11058512558793043,index,0.1,0.05,
(NASDAQ-only),2411.0,0.4068851099128992,0.5927001244296972,0.010455300165004795,15.376192451265036,6.799667861951488,7.201935790069779,-0.40226792811829076,0.18683891625270732,sector,0.1,0.05,
Communication Services,5190.0,0.38400770712909443,0.6144508670520231,0.00744105314051544,17.764739884393062,4.18866428044503,4.308534268017364,-0.11986998757233347,0.1113019317125521,sector,0.1,0.05,
Consumer Discretionary,10681.0,0.402864900290235,0.5944199981275161,0.00960434617208294,17.56062166463814,5.469251804122191,5.71843382147895,-0.24918201735675874,0.14773159601325014,sector,0.1,0.05,
Consumer Staples,7706.0,0.3841162730339995,0.6119906566311965,0.0061857550726454975,28.813262392940565,2.1468430017702707,2.0865560211002534,0.06028698067001736,0.05558449500788187,sector,0.1,0.05,
Energy,4759.0,0.40071443580584154,0.5986551796595924,0.009439891559266125,15.503467114940113,6.088890626387212,6.118367880646035,-0.029477254258823388,0.1657834482374041,sector,0.1,0.05,
Financials,17355.0,0.41238836070296747,0.5838663209449726,0.010969690114538893,23.72543935465284,4.623598303307124,4.456823660480801,0.16677464282632348,0.12354374662363443,sector,0.1,0.05,
Health Care,13283.0,0.39418805992622147,0.6044568245125348,0.007724391591163618,20.74990589475269,3.7226152399645285,4.225742219419122,-0.5031269794545941,0.09833176072319016,sector,0.1,0.05,
Industrials,18167.0,0.4121759233775527,0.5858975064677713,0.011007289927628535,21.756041173556447,5.059417676138356,5.333493689454609,-0.27407601331625353,0.13594520397976861,sector,0.1,0.05,
Information Technology,16249.0,0.41448704535663733,0.58514370115084,0.011423350098373357,15.677026278540218,7.286681731222469,7.782105331483949,-0.4954236002614797,0.20148406256017592,sector,0.1,0.05,
Materials,5682.0,0.3752199929602253,0.6235480464625132,0.005132978906540051,20.17740232312566,2.5439245470449174,2.860347928866705,-0.3164233818217873,0.06619767611940985,sector,0.1,0.05,
Real Estate,6916.0,0.39473684210526316,0.5981781376518218,0.008664411940254984,27.25216888374783,3.1793476611772036,3.048054218418149,0.13129344275905436,0.0834027985579624,sector,0.1,0.05,
Utilities,7045.0,0.43718949609652236,0.5551454932576295,0.01469970218611057,35.80255500354862,4.105769039291634,3.9111715262325877,0.19459751305904632,0.10898384973540498,sector,0.1,0.05,
test,46454.0,0.4066603521763465,0.5867955396736556,0.009863642584441563,20.95681749687863,4.706650991215953,4.8686865367706345,-0.16203554555468178,0.12589660617853138,period,0.1,0.05,
train,68990.0,0.4031163936802435,0.5968691114654298,0.009740753938218334,22.203667198144657,4.387002314208832,4.498453675703984,-0.11145136149515167,0.11686786183104703,period,0.1,0.05,
ALL,115444.0,0.4045424621461488,0.5928155642562628,0.009790203620935963,21.70194206714944,4.511210835713889,4.642318110608721,-0.1311072748948314,0.1203676366783708,all,0.1,0.05,
above MA200,30025.0,0.40469608659450457,0.58744379683597,0.009635499315778012,22.057418817651957,4.368371202194783,4.639144156963302,-0.2707729547685183,0.11634384030199807,trend_x_period,0.1,0.05,test
above MA200,44868.0,0.39919318890969063,0.6007845234911295,0.009022787100928015,25.22211821342605,3.577331223562767,3.6529600382385223,-0.07562881467575545,0.09431940937694594,trend_x_period,0.1,0.05,train
beaten-down,8953.0,0.4065676309616888,0.5881827320451245,0.009999830723795627,16.644700100524965,6.007816700452439,5.896118296486792,0.11169840396564731,0.1634055474513445,trend_x_period,0.1,0.05,test
beaten-down,14460.0,0.4183264177040111,0.581673582295989,0.012487753864694659,13.86777316735823,9.004873178981725,9.305918847681994,-0.3010456687002681,0.25460489065404013,trend_x_period,0.1,0.05,train
below MA200,7476.0,0.4146602461209203,0.5825307651150348,0.010616813963519453,21.70064205457464,4.892396241926565,4.861980600971849,0.030415640954715734,0.1311764941205622,trend_x_period,0.1,0.05,test
below MA200,9662.0,0.3985717242806872,0.6014282757193128,0.008963701269898563,20.66207824466984,4.338237985431554,4.462313214414653,-0.12407522898309915,0.11549682708680575,trend_x_period,0.1,0.05,train
low vol,15081.0,0.4155559976128904,0.5783436111663682,0.01147572227543538,30.19978781247928,3.7999347368571037,3.755091253086928,0.04484348377017575,0.10047308673996969,vol_x_period,0.1,0.05,test
low vol,23386.0,0.4162319336355084,0.583725305738476,0.01144390109028957,33.849226032669115,3.3808457183761442,3.3237926928644574,0.05705302551168689,0.08891622585252246,vol_x_period,0.1,0.05,train
mid vol,16671.0,0.40027592825865277,0.5913262551736549,0.008340253574519965,20.598884290084577,4.048886074152379,4.153059072173677,-0.10417299802129823,0.10739596182112487,vol_x_period,0.1,0.05,test
mid vol,21795.0,0.3842165634319798,0.6157834365680201,0.006864224076180263,21.36178022482221,3.2133202401380823,3.3254967972907328,-0.1121765571526507,0.08433040994941421,vol_x_period,0.1,0.05,train
high vol,14687.0,0.40505208687955335,0.5900456185742493,0.009978717072307833,11.885681214679648,8.395578589120678,9.216483776430813,-0.8209051873101338,0.235505030526858,vol_x_period,0.1,0.05,test
high vol,23779.0,0.4076285798393541,0.5923714201606459,0.010722127505145564,11.521678792211615,9.306046192151678,9.905937780054005,-0.5998915879023269,0.26415423867468557,vol_x_period,0.1,0.05,train
6m losers,15219.0,0.40915960312766936,0.5853209803535054,0.0101131154325607,19.1043432551416,5.293621087884784,5.185167412397387,0.10845367548739594,0.1426658022949474,mom_x_period,0.1,0.05,test
6m losers,23118.0,0.4172073708798339,0.582792629120166,0.012125712429744466,17.131715546327538,7.0779323862541075,7.282350249613186,-0.20441786335907902,0.19518478296179786,mom_x_period,0.1,0.05,train
6m middle,15569.0,0.421478579227953,0.5694007322242919,0.012027033524879294,24.797032564711927,4.850190640147273,4.997937890537411,-0.14774725039013695,0.12997462083316558,mom_x_period,0.1,0.05,test
6m middle,22768.0,0.4084241040056219,0.5915319747013352,0.010413557387518915,27.437895291637385,3.7953193117887563,3.806997569638053,-0.011678257849296918,0.10034514815958406,mom_x_period,0.1,0.05,train
6m winners,15530.0,0.3892466194462331,0.6057308435286543,0.007419533483250392,19.031745009658724,3.898504041266281,4.35105962828129,-0.4525555870150093,0.10320894634624778,mom_x_period,0.1,0.05,test
6m winners,22807.0,0.38404875696058227,0.6159512430394177,0.006720867692818143,22.15416319551015,3.033681585490993,3.193555858334741,-0.15987427284374786,0.07943438055416863,mom_x_period,0.1,0.05,train
above MA200,74893.0,0.5915372598240156,0.39699304340859626,0.018328659594993614,42.16486186960063,4.346903744562704,4.490971836285898,-0.14406809172319437,0.11574034692098434,trend,0.1,0.1,
beaten-down,23413.0,0.5994532951778926,0.3940545850595823,0.020758500064951706,26.27343783368214,7.900945508676306,7.980878583393188,-0.07993307471688169,0.22021273049150736,trend,0.1,0.1,
below MA200,17138.0,0.5900338429221613,0.40278912358501573,0.01781429104033799,36.8706383475318,4.8315656681681824,4.969532746334463,-0.1379670781662801,0.12944464897641428,trend,0.1,0.1,
low vol,38467.0,0.6024124574310448,0.38703304130813426,0.0203343115860829,55.9389606675852,3.6350892729163573,3.6528940263129788,-0.017804753396621083,0.09591277908244566,vol,0.1,0.1,
mid vol,38466.0,0.5809286122809754,0.40768470857380545,0.01614230186836794,37.69838298757344,4.281961343988931,4.406088125083915,-0.1241267810949846,0.11391666323226057,vol,0.1,0.1,
high vol,38466.0,0.5955909114542713,0.39689596006863204,0.01979675015822317,20.848281599334477,9.495626804491707,9.958138998963213,-0.4625121944715053,0.27020239893446774,vol,0.1,0.1,
6m losers,38337.0,0.6000469520306754,0.3924146385997861,0.020464356782896244,31.341054333933275,6.529568713564074,6.590520003402201,-0.060951289838126865,0.1787934725740692,mom,0.1,0.1,
6m middle,38337.0,0.5921955291233012,0.39371886167410075,0.01844751667604762,45.55001695489997,4.04994726880407,4.107166869265731,-0.057219600461660275,0.10742556432899786,mom,0.1,0.1,
6m winners,38337.0,0.586822130057125,0.40522210918955576,0.017369431590362732,37.74831103111876,4.60137980108403,4.881151709365387,-0.2797719082813573,0.12291513339681837,mom,0.1,0.1,
NASDAQ-100,21367.0,0.6041559414049703,0.3893386998642767,0.021353723476282442,31.842420555061544,6.706061632267506,7.129505337787318,-0.42344370551981175,0.18404449342526252,index,0.1,0.1,
S&P-only,94077.0,0.5903674649489248,0.3990560923498836,0.018152613023376136,39.58996354050406,4.585155276741894,4.666560566373312,-0.08140528963141856,0.12245632508919146,index,0.1,0.1,
(NASDAQ-only),2411.0,0.5935296557445043,0.40398175031107425,0.02021582715277536,25.92077975943592,7.799081408967341,7.985641001173456,-0.18655959220611487,0.21708694191048905,sector,0.1,0.1,
Communication Services,5190.0,0.5585741811175338,0.4368015414258189,0.01251837793232682,32.369556840077074,3.867330650887284,3.771988959557245,0.09534169133003888,0.10234297554864824,sector,0.1,0.1,
Consumer Discretionary,10681.0,0.5847767063009082,0.4063289954124146,0.017685956806741315,30.44153169178916,5.809811735429745,6.114260682776062,-0.3044489473463168,0.15761834339806358,sector,0.1,0.1,
Consumer Staples,7706.0,0.5670905787697897,0.4205813651699974,0.012876129531785518,52.30028549182455,2.4619616146834002,2.3670054957540074,0.09495611892939275,0.0639983038178269,sector,0.1,0.1,
Energy,4759.0,0.5673460811094768,0.42845135532674933,0.013234708850683048,27.45702878756041,4.820153321425339,4.92303681629149,-0.10288349486615056,0.12912003403962147,sector,0.1,0.1,
Financials,17355.0,0.6146931719965428,0.37435897435897436,0.02289609620665189,41.93091328147508,5.460433464197237,5.471077553785536,-0.01064408958829856,0.14747671222331538,sector,0.1,0.1,
Health Care,13283.0,0.5903786795151698,0.40450199503124296,0.017387376431992698,37.69999247158022,4.612037109848233,4.922747785987271,-0.31071067613903763,0.12321660977948445,sector,0.1,0.1,
Industrials,18167.0,0.6032366378598558,0.38834149832113174,0.020820456374410354,37.886937854351295,5.495418092232844,5.711860565647447,-0.21644247341460165,0.14848823389698684,sector,0.1,0.1,
Information Technology,16249.0,0.5940057849713829,0.4031632715859437,0.019065879131938464,26.756969659671363,7.125574896724921,7.723710834254019,-0.5981359375290972,0.19661955354647853,sector,0.1,0.1,
Materials,5682.0,0.5596620908130939,0.4332981344596973,0.01205948356334332,36.042062653995075,3.3459471171544033,3.4470613965775745,-0.10111427942317093,0.08795932686824459,sector,0.1,0.1,
Real Estate,6916.0,0.5709947946790052,0.4064488143435512,0.014960856602961647,48.112492770387504,3.109557568418035,3.1418253898101414,-0.03226782139210656,0.08149967929137025,sector,0.1,0.1,
Utilities,7045.0,0.6462739531582683,0.31951738821859477,0.029926226300104893,60.53456352022711,4.943659383965873,4.750621320706338,0.1930380632595357,0.13263800821998006,sector,0.1,0.1,
test,46454.0,0.5927584276919102,0.384208033753821,0.019140940709735616,37.35187497309166,5.124492605397927,5.177874400088239,-0.053381794690311304,0.1378086057674035,period,0.1,0.1,
train,68990.0,0.5930279750688505,0.40604435425423974,0.018478549430175756,38.69746340049282,4.775131961218013,4.961918329589363,-0.18678636837135001,0.1278403441566942,period,0.1,0.1,
ALL,115444.0,0.5929195107584629,0.397257544783618,0.01874509186201001,38.156006375385466,4.912749955431005,5.0469864154063515,-0.13423645997534583,0.13175655427502364,all,0.1,0.1,
above MA200,30025.0,0.5924396336386345,0.3805828476269775,0.019135375756462097,39.47377185678601,4.847617761456078,4.996810894115112,-0.149193132659033,0.12990139506543552,trend_x_period,0.1,0.1,test
above MA200,44868.0,0.5909334046536507,0.4079745029865383,0.01778881710707146,43.96569938486226,4.046067128684479,4.187056017670469,-0.14098888898599027,0.10731732988169007,trend_x_period,0.1,0.1,train
beaten-down,8953.0,0.5898581481067798,0.3939461632972188,0.01899551163827507,29.465207193119625,6.446759906955851,6.165143902750134,0.2816160042057173,0.1763377441527083,trend_x_period,0.1,0.1,test
beaten-down,14460.0,0.6053941908713693,0.3941217150760719,0.021850065444207305,24.297233748271093,8.992820199444342,9.34422225877985,-0.3514020593355083,0.25422422350222673,trend_x_period,0.1,0.1,train
below MA200,7476.0,0.5975120385232745,0.38710540395933657,0.019337451437240104,38.27474585339754,5.052274288458423,5.017649050220479,0.03462523823794428,0.1357408403736866,trend_x_period,0.1,0.1,test
below MA200,9662.0,0.5842475677913476,0.41492444628441316,0.0166357413480134,35.78420616849514,4.648906075960325,4.929711445132855,-0.28080536917252996,0.1242601895168376,trend_x_period,0.1,0.1,train
low vol,15081.0,0.6130893176845037,0.3631722034347855,0.023283701597509095,54.789271268483525,4.249682658382536,4.17140238353473,0.07828027484780599,0.11301133239132333,vol_x_period,0.1,0.1,test
low vol,23386.0,0.5955272385187719,0.40242025143248095,0.018432329598469868,56.680364320533656,3.251977967931369,3.329678030048763,-0.0777000621173939,0.08538691023994671,vol_x_period,0.1,0.1,train
mid vol,16671.0,0.579089436746446,0.3953572071261472,0.01584296677681156,36.35984643992562,4.357269990946631,4.431564654499367,-0.07429466355273666,0.11603172235939518,vol_x_period,0.1,0.1,test
mid vol,21795.0,0.5823353980270705,0.41711401697637074,0.01637126334170295,38.72222986923607,4.2278720510126275,4.387789994401182,-0.1599179433885541,0.11240001810689604,vol_x_period,0.1,0.1,train
high vol,14687.0,0.5877306461496562,0.39286443793831277,0.018695695984732363,20.599645945393885,9.07573656085713,9.444477697167862,-0.3687411363107319,0.2568452848204543,vol_x_period,0.1,0.1,test
high vol,23779.0,0.6004457714790361,0.3993860128684974,0.020476811668213475,21.00185037217713,9.750003597464337,10.26932392551407,-0.5193203280497345,0.2783630465759954,vol_x_period,0.1,0.1,train
6m losers,15219.0,0.5899204941191931,0.39194428017609567,0.018598777858927724,33.85005585123859,5.4944600211781305,5.313146177846272,0.18131384333185943,0.14846052105959062,mom_x_period,0.1,0.1,test
6m losers,23118.0,0.6067133835106843,0.3927242841076218,0.021692501330170096,29.689332987282636,7.3064966934292634,7.549286433557739,-0.24278974012847562,0.20208372022235066,mom_x_period,0.1,0.1,train
6m middle,15569.0,0.6039565803840966,0.36360716809043614,0.021413877870925982,43.99113623225641,4.86777103411671,4.857595522631671,0.01017551148503864,0.13047509656169454,mom_x_period,0.1,0.1,test
6m middle,22768.0,0.5841531974701335,0.4143095572733661,0.016419087413790896,46.61599613492621,3.5222002692524645,3.6229103741759485,-0.1007101049234837,0.09280066572621015,mom_x_period,0.1,0.1,train
6m winners,15530.0,0.5844816484224082,0.39690920798454604,0.017410102159504,34.33638119768191,5.070453423519011,5.423579302528939,-0.3531258790099277,0.13626099525098723,mom_x_period,0.1,0.1,test
6m winners,22807.0,0.5884158372429518,0.41088262375586443,0.017341737727129346,40.07160082430833,4.327687781469779,4.564659593060111,-0.23697181159033237,0.11520042320106949,mom_x_period,0.1,0.1,train
above MA200,74893.0,0.7484411093159574,0.20712216094962146,0.02954084268682141,68.72889322099529,4.298169416439443,4.328001943258187,-0.029832526818743613,0.1143715329160806,trend,0.1,0.2,
beaten-down,23413.0,0.7760645795071114,0.20322043309272628,0.036816401078573875,45.156878657156284,8.152999537034955,8.199132528041437,-0.0461329910064832,0.2279816417063718,trend,0.1,0.2,
below MA200,17138.0,0.7630411950052515,0.20229898471233515,0.033365351563737856,62.355525732290815,5.350825154932437,5.437031352509828,-0.08620619757739142,0.1443133139517907,trend,0.1,0.2,
low vol,38467.0,0.7456521173993294,0.20063950918969506,0.02942639427318629,87.655028985884,3.3570685690977444,3.313657412035799,0.04341115706194562,0.08826417953547239,vol,0.1,0.2,
mid vol,38466.0,0.7485311703842354,0.2122393802318931,0.029225972508810722,64.73246503405605,4.514886385592578,4.547468172594486,-0.03258178700190836,0.12047136743974929,vol,0.1,0.2,
high vol,38466.0,0.7746061456871003,0.20379036031820308,0.03615375317926909,36.653096240836064,9.86376510778627,10.118486665715126,-0.2547215579288566,0.2820295023713295,vol,0.1,0.2,
6m losers,38337.0,0.7716044552260218,0.20051125544513135,0.035785435232155986,53.01043378459452,6.750639954686745,6.7878502037604544,-0.037210249073709116,0.18537446993410467,mom,0.1,0.2,
6m middle,38337.0,0.744424446357305,0.20335446174713723,0.029066677956626985,73.73083444192295,3.9422689539099847,3.957755152993537,-0.015486199083552588,0.1044258426430309,mom,0.1,0.2,
6m winners,38337.0,0.7528758118788638,0.2122753475754493,0.030017239886238493,62.540261366304094,4.7996665236853975,4.865498106690472,-0.06583158300507469,0.12853753683578684,mom,0.1,0.2,
NASDAQ-100,21367.0,0.7717508307202696,0.20058969438854307,0.035794764665140054,52.239528244489165,6.8520459253795245,7.078110324846618,-0.22606439946709372,0.18840542155343032,index,0.1,0.2,
S&P-only,94077.0,0.7526813142425886,0.20675616781997724,0.030627819640252747,65.44658099216599,4.679819659932873,4.6866610332963115,-0.0068413733634383085,0.1251359458815844,index,0.1,0.2,
(NASDAQ-only),2411.0,0.7515553712152634,0.22978017420157612,0.031419212202869126,39.65532973869764,7.923074252540815,8.025955730850535,-0.1028814783097208,0.22089282673629929,sector,0.1,0.2,
Communication Services,5190.0,0.7258188824662813,0.24104046242774566,0.022955963935049374,57.32813102119461,4.004310541113297,3.9805796332898207,0.023730907823475807,0.10615321865815042,sector,0.1,0.2,
Consumer Discretionary,10681.0,0.7471210560808913,0.22497893455668944,0.028689320265154895,50.32085010766782,5.70127893383567,5.849016066521646,-0.1477371326859755,0.1544583684503933,sector,0.1,0.2,
Consumer Staples,7706.0,0.7300804567869192,0.1953023617960031,0.02727159047317316,88.34479626265248,3.08694927453267,2.9978315447106665,0.08911772982200339,0.08088388377822997,sector,0.1,0.2,
Energy,4759.0,0.7386005463332633,0.2408068922042446,0.023371259915309892,49.62324017650767,4.709740805352362,4.7696550620337925,-0.059914256681430446,0.12598423437646544,sector,0.1,0.2,
Financials,17355.0,0.7789109766637856,0.18853356381446268,0.03726689462375926,66.21555747623164,5.628117627362177,5.598631755886349,0.029485871475827367,0.15233309769825465,sector,0.1,0.2,
Health Care,13283.0,0.7576601671309192,0.21343070089588195,0.030922476146983808,64.06474441014831,4.826754002016352,4.888531830163637,-0.06177782814728518,0.12930777370734936,sector,0.1,0.2,
Industrials,18167.0,0.7677106842076292,0.19518907909946606,0.03469928329822934,63.147079870094124,5.494994126349554,5.5509556753753,-0.05596154902574564,0.14847597032193272,sector,0.1,0.2,
Information Technology,16249.0,0.7649701520093545,0.2210597575235399,0.03194310017386974,45.0130469567358,7.0964092265453145,7.4582512984145,-0.3618420718691853,0.19574101584208092,sector,0.1,0.2,
Materials,5682.0,0.7259767687434002,0.24234424498416052,0.02144094900767706,62.86395635339669,3.410690362398509,3.4184380394055824,-0.007747677007073563,0.0897352132705358,sector,0.1,0.2,
Real Estate,6916.0,0.7257085020242915,0.19982648930017352,0.026043205753878074,79.86755349913244,3.2607992373474874,3.221142511085142,0.039656726262345295,0.08562813565530392,sector,0.1,0.2,
Utilities,7045.0,0.7802696948190205,0.12405961674946771,0.044658596885935944,90.46827537260468,4.9363820302757,4.827164563562719,0.10921746671298141,0.1324304161003731,sector,0.1,0.2,
test,46454.0,0.7532612907392259,0.18500021526671545,0.033637093142359936,61.41632582770052,5.476897663452972,5.514772616096875,-0.03787495264390259,0.14795263626728383,period,0.1,0.2,
train,68990.0,0.7581968401217568,0.21949557906943035,0.03020180605973209,64.06995216698073,4.7138799137885075,4.756049511655189,-0.04216959786668194,0.1261016315688679,period,0.1,0.2,
ALL,115444.0,0.756210803506462,0.20561484356051418,0.03158414577540718,63.00214822771214,5.0131855284125955,5.053670484698446,-0.04048495628585034,0.13462320692396634,all,0.1,0.2,
above MA200,30025.0,0.7516736053288926,0.17825145711906745,0.03380955893562504,64.45552039966694,5.24540934988708,5.31311555061507,-0.06770620072799007,0.14127910996830506,trend_x_period,0.1,0.2,test
above MA200,44868.0,0.7462779709369707,0.22644200766693412,0.02668428109793114,71.5885709191406,3.727449892535371,3.7344632323891895,-0.007013339853818639,0.09846553236378908,trend_x_period,0.1,0.2,train
